"permutations";"#UUIDs";"#classes";"#clone_configs"
"14_9_16_12_2_8_10_1_5_3_13_7_11_6_4_15";"12468";"2";"32"
"1_11_13_9_12_3_5_4_6_10_16_2_8_7_14_15";"11784";"2";"32"
"3_1_16_14_2_5_13_10_7_8_12_6_9_11_15_4";"11511";"1";"32"
"4_3_10_5_1_2_15_11_7_6_9_8_14_13_16_12";"11934";"1";"32"
"4_15_9_8_11_12_13_5_2_7_16_14_3_6_10_1";"11693";"1";"32"
"11_8_16_13_10_7_2_9_6_12_14_3_4_15_5_1";"11700";"1";"32"
"15_3_4_10_16_12_5_7_6_13_8_11_2_1_14_9";"12286";"2";"32"
"5_16_7_10_14_2_1_4_11_8_3_9_6_12_13_15";"12055";"2";"32"
"6_11_9_10_4_12_2_16_1_3_13_8_15_14_7_5";"11741";"2";"32"
"2_4_9_6_16_11_7_1_12_5_15_8_3_13_10_14";"12426";"2";"32"
"6_13_9_11_15_4_10_2_3_14_7_8_1_12_5_16";"12019";"2";"32"
"10_9_5_15_3_13_1_8_11_16_4_7_14_12_2_6";"12577";"2";"32"
"4_1_16_15_11_7_3_6_13_5_14_8_2_10_12_9";"11875";"1";"32"
"13_14_15_9_5_8_16_6_2_12_10_7_11_4_3_1";"11711";"2";"32"
"5_8_11_3_16_15_6_10_9_13_14_2_1_7_12_4";"11996";"2";"32"
"14_13_5_9_4_2_7_16_6_11_12_10_15_3_1_8";"12336";"2";"32"
"5_14_13_8_10_7_2_11_4_1_12_16_15_6_9_3";"12432";"2";"32"
"14_4_9_12_10_6_15_7_11_16_13_8_3_1_2_5";"12372";"2";"32"
"1_12_11_4_15_2_14_13_16_10_3_7_9_5_8_6";"11957";"2";"32"
"6_1_3_4_9_16_2_8_10_14_5_12_15_7_11_13";"12164";"2";"32"
"12_3_10_9_1_16_7_14_8_2_11_4_15_13_5_6";"12756";"2";"32"
"10_12_16_11_2_9_7_8_3_4_15_5_13_1_14_6";"12940";"2";"32"
"12_11_4_16_8_15_1_13_14_6_7_3_5_10_9_2";"12109";"2";"32"
"4_2_5_14_13_8_15_11_12_7_10_16_1_9_6_3";"11916";"1";"32"
"1_8_9_6_3_2_11_4_16_13_15_10_7_12_14_5";"12161";"2";"32"
"5_8_2_3_11_13_4_14_16_9_7_1_15_6_10_12";"12392";"2";"32"
"13_16_15_11_2_6_5_1_14_8_12_10_9_3_7_4";"11987";"2";"32"
"7_13_2_11_6_14_4_1_16_15_10_12_8_5_3_9";"12480";"2";"32"
"7_5_15_4_1_14_13_11_3_12_6_8_16_10_2_9";"12079";"2";"32"
"16_2_7_4_9_13_3_1_12_6_14_5_10_8_11_15";"12602";"2";"32"
"14_5_10_3_16_9_1_7_4_11_15_8_13_6_12_2";"12431";"2";"32"
"2_4_7_12_8_10_5_1_6_3_13_14_16_15_11_9";"12366";"2";"32"
"5_16_14_3_9_1_6_4_7_12_2_11_8_15_10_13";"11902";"2";"32"
"15_13_5_4_10_12_8_3_14_7_11_9_1_2_16_6";"12316";"2";"32"
"2_3_10_5_11_12_15_8_9_16_6_4_7_1_13_14";"12105";"2";"32"
"16_4_5_2_9_10_1_11_8_6_12_13_14_3_7_15";"12310";"2";"32"
"12_10_15_1_6_8_13_11_14_16_4_9_2_5_3_7";"12488";"2";"32"
"1_16_10_5_2_13_6_14_8_15_4_3_7_9_11_12";"11974";"2";"32"
"9_7_8_12_16_13_11_10_6_5_1_15_3_2_4_14";"12470";"2";"32"
"16_14_8_9_5_12_2_1_11_6_15_13_7_10_3_4";"12409";"2";"32"
"9_3_15_1_16_14_4_12_2_6_8_7_11_5_10_13";"12055";"2";"32"
"3_5_12_2_6_14_9_16_1_4_13_10_7_15_8_11";"11641";"1";"32"
"14_3_7_6_5_2_10_13_15_11_4_12_8_9_1_16";"12517";"2";"32"
"4_6_9_13_2_16_8_1_10_12_11_15_3_5_7_14";"11728";"1";"32"
"2_9_8_6_15_5_7_12_11_14_16_1_4_3_10_13";"12374";"2";"32"
"3_11_2_5_10_8_14_7_13_1_4_6_9_12_16_15";"11949";"1";"32"
"11_8_4_14_1_16_7_12_13_2_6_10_9_5_15_3";"11714";"1";"32"
"7_10_13_8_4_16_14_12_3_2_5_9_15_1_6_11";"12773";"2";"32"
"7_4_3_8_1_15_11_6_2_14_5_13_9_16_12_10";"12073";"2";"32"
"14_15_4_11_3_13_8_1_12_5_6_16_9_2_10_7";"12091";"2";"32"
"13_14_12_9_10_16_2_6_4_7_3_8_15_1_5_11";"12245";"2";"32"
"6_13_8_15_7_9_14_2_16_4_3_11_5_10_12_1";"12050";"2";"32"
"14_4_10_1_15_5_13_9_11_12_6_8_16_7_2_3";"12411";"2";"32"
"16_6_10_2_3_15_14_13_8_1_9_12_4_11_7_5";"12817";"2";"32"
"10_5_12_11_3_13_16_15_6_1_2_14_7_9_8_4";"12785";"2";"32"
"6_1_10_12_7_16_3_8_5_4_14_2_15_11_9_13";"12585";"2";"32"
"16_15_4_1_9_6_3_14_8_5_7_2_11_10_12_13";"12241";"2";"32"
"12_1_13_3_6_15_5_2_8_7_11_14_4_10_9_16";"12664";"2";"32"
"10_16_8_12_5_11_14_9_2_4_6_1_3_15_13_7";"12443";"2";"32"
"11_10_14_9_1_12_2_3_16_13_5_4_8_6_7_15";"11558";"1";"32"
"12_14_2_7_4_13_3_15_16_1_6_10_8_11_9_5";"12663";"2";"32"
"16_3_4_6_9_1_11_13_2_14_7_5_15_8_10_12";"12264";"2";"32"
"5_6_15_3_9_7_12_16_4_8_10_1_13_11_2_14";"11901";"2";"32"
"3_6_4_1_10_5_9_8_7_13_16_12_14_11_2_15";"11770";"1";"32"
"2_16_15_9_5_7_14_4_10_6_8_11_3_12_1_13";"12103";"2";"32"
"9_16_6_13_12_15_3_8_10_7_5_4_1_14_2_11";"12482";"2";"32"
"13_14_2_4_7_16_3_8_11_9_10_12_1_15_5_6";"12668";"2";"32"
"3_15_7_14_1_6_16_11_12_4_2_8_9_13_5_10";"11679";"1";"32"
"14_3_16_1_10_6_12_13_5_4_8_2_9_7_15_11";"12043";"2";"32"
"11_2_3_12_15_7_8_16_4_6_13_14_9_1_5_10";"11929";"1";"32"
"12_16_7_15_14_11_8_6_5_2_4_3_10_1_9_13";"12390";"2";"32"
"6_5_9_8_15_3_10_16_12_7_2_1_14_4_11_13";"12556";"2";"32"
"8_5_9_11_13_4_10_14_15_16_7_3_6_12_2_1";"12096";"2";"32"
"13_2_5_9_7_1_8_3_6_10_12_4_11_15_16_14";"12585";"2";"32"
"1_7_9_8_14_10_3_15_13_16_11_12_2_5_6_4";"12512";"2";"32"
"2_5_6_3_1_14_12_4_15_11_13_7_9_8_10_16";"12228";"2";"32"
"12_2_10_14_11_15_3_8_6_1_5_7_16_4_13_9";"12851";"2";"32"
"12_7_11_5_1_10_16_9_6_4_14_2_15_8_3_13";"12028";"2";"32"
"11_4_8_12_9_7_10_5_16_13_1_14_6_2_3_15";"11687";"1";"32"
"14_4_1_15_9_6_8_10_16_13_12_2_7_3_11_5";"12345";"2";"32"
"2_8_14_3_7_13_4_6_5_16_10_1_11_12_9_15";"12851";"2";"32"
"10_1_5_6_12_3_14_16_13_2_9_4_8_7_15_11";"12574";"2";"32"
"2_13_11_7_6_9_3_12_15_14_8_16_4_5_1_10";"12331";"2";"32"
"9_7_12_4_1_13_6_2_8_14_3_15_16_10_5_11";"12364";"2";"32"
"14_6_5_7_8_10_4_13_11_3_16_1_2_12_15_9";"12829";"2";"32"
"16_10_4_15_3_14_8_5_11_12_13_7_6_1_9_2";"12574";"2";"32"
"11_16_10_14_7_3_12_8_9_1_4_6_13_15_2_5";"11655";"1";"32"
"7_15_14_11_3_12_13_1_9_5_6_2_10_4_16_8";"12339";"2";"32"
"13_10_9_4_14_5_1_11_6_7_15_2_16_3_8_12";"12531";"2";"32"
"13_5_10_1_15_4_8_11_9_12_16_14_3_7_2_6";"12124";"2";"32"
"14_15_10_11_3_9_12_7_6_1_8_2_5_13_16_4";"12631";"2";"32"
"14_6_15_9_7_11_10_1_16_5_12_13_4_2_3_8";"12332";"2";"32"
"5_16_12_1_10_14_6_7_13_8_9_4_3_15_11_2";"12205";"2";"32"
"2_9_8_15_10_1_11_14_7_13_5_12_16_4_3_6";"12402";"2";"32"
"8_4_1_6_10_11_9_7_13_5_15_12_2_3_16_14";"12227";"2";"32"
"1_15_7_3_10_11_16_14_5_13_12_9_6_4_2_8";"12235";"2";"32"
"8_2_15_3_9_6_13_7_12_10_14_5_11_16_1_4";"12806";"2";"32"
"8_1_9_11_16_5_7_15_4_6_2_10_3_13_12_14";"12360";"2";"32"
"4_8_12_13_5_11_7_6_9_16_3_10_1_14_15_2";"11649";"1";"32"
"14_9_11_15_10_3_2_13_1_4_5_7_12_8_16_6";"12164";"2";"32"
"14_5_13_15_12_4_7_11_16_6_3_10_2_9_8_1";"12163";"2";"32"
"4_2_5_7_11_10_14_1_3_13_6_8_15_12_16_9";"11936";"1";"32"
"8_5_14_1_15_16_2_4_6_13_3_11_12_10_9_7";"12283";"2";"32"
"1_9_8_12_5_15_6_3_7_4_10_2_11_14_16_13";"12360";"2";"32"
"13_8_2_5_11_3_12_6_15_9_1_10_16_14_4_7";"12639";"2";"32"
"11_8_13_1_5_6_16_10_4_12_2_9_15_7_3_14";"11715";"1";"32"
"1_13_16_14_10_9_15_5_8_4_11_6_2_3_7_12";"11964";"2";"32"
"7_12_4_16_2_3_15_5_11_14_1_13_8_10_6_9";"12136";"2";"32"
"11_6_9_2_3_4_15_8_16_12_10_7_14_1_5_13";"11367";"1";"32"
"4_8_9_16_3_10_12_1_13_11_6_2_5_7_14_15";"11714";"1";"32"
"9_2_16_10_1_11_3_5_4_12_14_6_15_7_13_8";"12035";"2";"32"
"9_8_14_1_5_11_2_4_15_7_12_10_6_3_13_16";"12074";"2";"32"
"14_7_15_5_6_10_16_12_4_8_2_1_13_3_11_9";"12731";"2";"32"
"5_16_7_10_1_9_12_4_6_13_11_14_15_8_3_2";"12343";"2";"32"
"3_11_16_13_14_5_1_9_8_2_12_7_15_4_6_10";"11659";"1";"32"
"4_6_1_9_5_2_10_14_3_11_7_12_13_16_8_15";"11752";"1";"32"
"14_2_5_10_9_1_8_6_13_7_15_3_4_16_12_11";"12324";"2";"32"
"15_11_2_8_1_4_12_10_16_14_5_9_13_3_7_6";"11991";"2";"32"
"15_10_11_6_2_14_1_9_12_8_4_7_3_13_16_5";"12694";"2";"32"
"7_6_10_4_14_2_1_3_12_15_13_8_11_16_9_5";"12695";"2";"32"
"15_9_13_10_4_5_7_1_11_12_6_2_16_8_14_3";"12097";"2";"32"
"15_5_2_6_16_7_3_9_8_1_4_10_12_13_14_11";"12812";"2";"32"
"15_10_12_4_14_2_5_11_13_9_1_7_8_16_3_6";"12654";"2";"32"
"4_9_16_5_8_12_1_2_7_13_6_10_14_11_15_3";"11924";"1";"32"
"7_1_3_15_2_6_14_16_11_9_12_5_10_8_13_4";"12236";"2";"32"
"12_13_10_1_15_5_14_2_8_9_4_6_7_3_16_11";"12312";"2";"32"
"9_10_7_15_8_2_6_13_11_4_5_1_16_12_14_3";"12104";"2";"32"
"4_1_15_2_5_16_12_8_10_6_3_11_9_14_13_7";"11876";"1";"32"
"15_16_4_7_12_2_5_8_6_10_1_11_3_14_9_13";"12330";"2";"32"
"1_8_5_9_14_11_16_12_10_6_7_2_3_4_13_15";"12376";"2";"32"
"13_2_15_16_11_7_10_14_3_6_12_1_5_8_4_9";"12759";"2";"32"
"6_2_5_10_14_16_15_1_9_12_8_4_13_11_7_3";"12424";"2";"32"
"16_5_1_10_8_7_15_2_6_9_4_14_12_13_3_11";"12225";"2";"32"
"8_7_14_16_4_15_5_3_11_12_10_1_2_13_6_9";"12171";"2";"32"
"2_14_16_3_5_1_10_4_12_13_6_7_11_8_9_15";"12617";"2";"32"
"10_8_2_9_11_3_6_1_14_5_13_7_12_15_4_16";"12348";"2";"32"
"9_14_2_3_6_1_12_5_7_15_16_11_10_8_4_13";"12398";"2";"32"
"14_6_12_1_3_9_7_8_13_10_2_16_11_4_5_15";"12472";"2";"32"
"9_10_11_7_1_6_8_5_2_3_15_16_13_4_12_14";"12130";"2";"32"
"5_7_6_16_14_1_4_9_3_13_8_10_15_12_2_11";"12169";"2";"32"
"13_3_11_14_1_9_7_6_15_4_2_5_12_16_8_10";"11771";"2";"32"
"5_13_11_6_14_1_3_15_9_4_10_7_2_8_16_12";"11806";"2";"32"
"15_10_14_12_8_16_1_5_3_13_4_7_9_2_11_6";"12273";"2";"32"
"15_7_16_2_9_12_14_1_8_3_13_5_11_6_4_10";"12236";"2";"32"
"9_7_5_6_11_12_10_14_1_15_4_3_16_8_2_13";"12308";"2";"32"
"8_3_13_4_5_6_16_14_7_2_15_1_12_9_11_10";"12304";"2";"32"
"14_13_11_5_16_4_3_10_12_2_15_8_6_7_9_1";"12125";"2";"32"
"13_15_9_14_5_16_1_11_10_8_2_6_3_7_12_4";"12314";"2";"32"
"16_11_5_7_2_3_4_13_12_8_6_1_10_15_14_9";"12322";"2";"32"
"5_11_10_8_9_1_15_16_2_6_14_13_12_7_3_4";"12073";"2";"32"
"6_13_1_9_3_8_15_2_14_7_10_11_4_5_16_12";"12371";"2";"32"
"4_10_5_3_7_15_8_11_1_9_13_6_12_2_14_16";"11934";"1";"32"
"8_5_1_12_15_3_11_14_7_2_16_10_13_9_6_4";"12281";"2";"32"
"9_2_15_3_1_12_13_5_10_14_4_6_8_16_7_11";"12498";"2";"32"
"13_9_12_15_16_5_2_3_14_11_7_6_4_1_8_10";"12498";"2";"32"
"7_2_9_11_16_6_10_8_5_13_14_3_4_15_12_1";"12396";"2";"32"
"7_16_8_4_11_13_5_6_2_9_1_10_15_12_3_14";"12097";"2";"32"
"2_9_11_3_12_6_13_1_4_7_15_10_8_16_5_14";"12027";"2";"32"
"4_1_3_9_5_11_6_13_14_7_15_16_10_2_8_12";"11951";"1";"32"
"13_2_9_4_12_16_6_10_3_5_11_1_15_14_8_7";"12409";"2";"32"
"1_11_10_4_12_15_6_2_14_9_16_8_7_5_13_3";"11872";"2";"32"
"4_5_2_3_12_10_8_15_14_6_1_16_13_11_7_9";"11623";"1";"32"
"4_8_2_14_16_5_15_6_9_3_11_10_1_12_7_13";"11713";"1";"32"
"14_15_5_4_6_7_2_16_9_1_11_3_10_8_13_12";"12309";"2";"32"
"13_10_14_5_16_2_4_15_7_8_6_9_11_1_12_3";"12720";"2";"32"
"13_10_8_15_3_1_7_12_9_5_16_11_2_6_4_14";"12927";"2";"32"
"8_12_6_5_4_3_16_13_14_2_11_10_1_7_9_15";"12129";"2";"32"
"7_3_2_15_9_8_1_13_12_14_6_11_10_5_16_4";"12084";"2";"32"
"3_7_13_15_12_6_9_5_11_16_4_1_10_14_2_8";"11704";"1";"32"
"12_2_6_3_15_14_7_5_9_13_16_8_11_1_4_10";"13028";"2";"32"
"12_1_2_10_9_8_3_16_6_14_5_11_7_15_13_4";"12635";"2";"32"
"5_13_14_4_6_3_16_15_11_8_12_9_2_1_7_10";"12171";"2";"32"
"7_2_14_1_3_5_9_13_11_12_10_16_6_4_15_8";"12497";"2";"32"
"16_9_7_15_8_11_10_5_2_6_12_1_13_14_3_4";"12358";"2";"32"
"15_9_5_10_7_3_2_1_11_4_13_8_12_16_14_6";"12025";"2";"32"
"2_6_3_10_11_8_7_12_16_1_9_15_14_4_5_13";"12276";"2";"32"
"6_3_8_2_11_13_15_4_16_10_12_14_9_1_7_5";"12311";"2";"32"
"3_11_10_15_16_7_1_13_14_4_12_9_8_5_2_6";"11921";"1";"32"
"15_6_16_7_4_9_11_3_13_5_8_14_10_12_1_2";"12260";"2";"32"
"16_2_8_9_10_4_15_7_5_14_3_12_11_1_13_6";"12275";"2";"32"
"13_2_16_1_7_10_5_11_9_6_8_4_3_15_12_14";"12437";"2";"32"
"8_15_7_13_3_5_12_2_4_6_11_16_14_9_1_10";"12557";"2";"32"
"12_7_4_1_13_6_10_8_9_15_16_11_2_14_5_3";"12326";"2";"32"
"10_5_16_9_2_6_4_11_14_1_15_7_13_3_12_8";"12191";"2";"32"
"13_10_11_16_4_8_9_1_5_15_7_3_12_6_2_14";"12573";"2";"32"
"1_7_6_10_3_9_4_15_8_13_16_11_12_14_5_2";"12193";"2";"32"
"15_12_1_14_9_3_10_11_8_2_7_4_16_13_5_6";"12295";"2";"32"
"13_6_9_12_15_14_4_2_5_10_3_11_7_16_1_8";"12148";"2";"32"
"12_4_9_2_5_14_8_16_11_1_7_15_6_3_13_10";"12560";"2";"32"
"13_10_2_5_15_7_16_6_11_1_3_12_14_9_8_4";"12661";"2";"32"
"10_8_6_3_16_1_4_7_11_15_13_5_14_9_12_2";"12843";"2";"32"
"1_8_15_16_10_5_4_13_6_2_9_11_7_12_3_14";"12247";"2";"32"
"12_14_15_2_11_9_6_13_4_7_1_3_8_5_10_16";"12508";"2";"32"
"6_10_13_7_9_12_2_3_15_1_8_14_5_4_11_16";"12698";"2";"32"
"13_7_6_1_14_16_10_8_11_12_2_9_3_15_4_5";"12282";"2";"32"
"15_13_3_6_5_11_1_10_4_8_12_7_16_9_14_2";"11890";"2";"32"
"16_4_12_10_6_13_2_9_14_15_8_1_3_11_5_7";"12361";"2";"32"
"13_14_8_5_16_1_12_9_3_15_11_4_7_10_2_6";"12526";"2";"32"
"12_4_5_7_11_13_8_3_9_16_10_1_14_6_2_15";"12112";"2";"32"
"16_1_7_5_12_13_10_4_6_3_9_2_15_8_14_11";"12283";"2";"32"
"5_11_14_4_3_2_12_16_6_8_15_10_7_13_9_1";"12131";"2";"32"
"3_6_9_8_7_1_13_14_5_15_10_2_12_16_11_4";"11405";"1";"32"
"3_16_9_8_13_1_12_14_15_7_6_11_4_2_5_10";"11659";"1";"32"
"10_2_13_9_6_16_1_7_12_4_11_15_8_5_14_3";"12134";"2";"32"
"5_3_4_14_13_10_11_12_15_7_1_8_16_6_2_9";"12360";"2";"32"
"15_14_3_7_9_10_16_8_6_5_1_13_4_12_11_2";"12079";"2";"32"
"2_15_8_16_10_6_11_3_12_7_4_1_9_13_5_14";"12592";"2";"32"
"11_16_3_10_7_1_4_8_2_14_6_5_9_13_15_12";"11650";"1";"32"
"14_4_11_1_6_7_13_10_16_9_3_5_15_8_12_2";"12273";"2";"32"
"15_6_9_3_8_1_12_4_13_2_16_7_5_14_10_11";"12451";"2";"32"
"10_8_16_1_14_12_11_2_6_7_15_9_5_3_13_4";"12474";"2";"32"
"6_14_10_8_3_11_13_7_5_1_16_2_12_9_15_4";"12717";"2";"32"
"9_2_6_15_14_3_5_12_16_1_8_11_13_4_7_10";"12605";"2";"32"
"5_11_9_15_4_8_14_6_13_2_7_16_12_1_10_3";"11766";"2";"32"
"4_7_8_9_5_3_15_6_10_11_13_16_12_1_2_14";"11715";"1";"32"
"14_13_15_5_7_9_4_2_10_12_6_8_16_11_3_1";"12282";"2";"32"
"1_6_8_5_4_14_16_7_9_12_10_13_15_2_3_11";"12261";"2";"32"
"9_7_16_15_14_4_6_10_5_11_13_2_12_3_8_1";"12180";"2";"32"
"12_15_14_4_6_1_2_16_7_10_11_5_9_3_8_13";"12334";"2";"32"
"12_3_7_16_10_13_4_6_15_8_11_2_9_5_1_14";"12487";"2";"32"
"14_6_16_3_13_2_9_5_12_1_11_10_4_7_8_15";"12090";"2";"32"
"6_1_3_5_15_13_12_8_11_9_10_2_4_7_14_16";"12128";"2";"32"
"8_3_11_2_12_4_16_10_6_7_9_5_13_15_1_14";"12307";"2";"32"
"3_16_9_6_7_11_13_2_1_12_14_10_5_15_4_8";"11673";"1";"32"
"8_11_9_12_15_3_16_6_14_2_1_13_10_4_7_5";"11957";"2";"32"
"12_6_8_10_2_9_11_15_1_5_14_4_3_16_13_7";"12433";"2";"32"
"8_15_7_1_9_14_16_4_12_5_6_2_11_3_13_10";"12244";"2";"32"
"5_13_9_16_12_11_10_4_15_8_3_6_14_1_7_2";"12052";"2";"32"
"3_8_9_15_1_5_14_2_6_11_12_7_10_16_4_13";"11726";"1";"32"
"4_9_7_6_12_5_3_13_2_8_1_10_14_11_16_15";"11932";"1";"32"
"9_6_16_7_14_11_8_2_12_3_4_10_15_13_1_5";"12428";"2";"32"
"3_2_15_8_11_14_12_13_7_5_6_1_10_4_16_9";"11920";"1";"32"
"12_14_16_8_6_4_13_7_2_11_15_9_10_1_5_3";"12195";"2";"32"
"8_6_10_1_4_2_16_7_11_5_3_13_14_15_12_9";"12249";"2";"32"
"10_14_13_11_12_5_3_7_9_1_4_8_15_6_16_2";"12220";"2";"32"
"8_11_3_12_2_13_16_1_15_4_7_6_14_9_10_5";"12383";"2";"32"
"10_11_3_5_14_2_7_16_12_8_1_6_13_4_15_9";"12095";"2";"32"
"15_8_10_11_1_2_16_9_6_4_14_7_12_5_3_13";"12709";"2";"32"
"3_6_16_5_7_12_8_9_15_14_2_10_4_1_13_11";"11660";"1";"32"
"8_12_2_7_1_13_10_11_9_3_4_6_14_5_15_16";"12048";"2";"32"
"10_8_15_13_3_4_12_1_11_2_7_6_5_14_16_9";"12645";"2";"32"
"4_13_15_5_10_7_9_12_8_3_1_11_2_14_6_16";"11725";"1";"32"
"11_3_15_5_14_6_4_13_9_8_12_16_7_10_2_1";"11667";"1";"32"
"7_1_8_5_9_3_14_15_11_16_4_12_2_6_10_13";"12571";"2";"32"
"5_16_10_4_3_14_12_8_9_1_11_13_15_6_7_2";"12562";"2";"32"
"8_14_11_1_3_5_9_10_15_16_2_12_6_4_13_7";"12046";"2";"32"
"14_7_16_9_6_5_3_1_13_15_8_11_2_12_10_4";"12511";"2";"32"
"7_8_12_5_1_10_15_4_16_14_9_13_3_11_6_2";"12296";"2";"32"
"14_9_11_13_1_8_4_15_2_12_10_16_3_5_6_7";"12083";"2";"32"
"16_3_13_11_5_15_14_4_10_9_2_1_7_6_8_12";"12140";"2";"32"
"4_3_14_15_8_11_7_1_9_10_2_12_16_6_13_5";"11738";"1";"32"
"2_1_16_6_3_4_10_7_13_14_5_12_9_8_11_15";"12169";"2";"32"
"14_4_6_12_10_8_13_7_3_1_9_5_15_16_11_2";"12416";"2";"32"
"13_4_10_7_1_15_16_2_8_11_3_6_14_9_12_5";"12420";"2";"32"
"5_14_1_11_16_8_12_9_10_6_7_15_13_2_3_4";"12208";"2";"32"
"8_14_1_12_6_15_4_5_9_16_7_13_10_2_3_11";"12338";"2";"32"
"14_1_16_10_7_5_9_13_15_2_3_4_12_11_6_8";"12144";"2";"32"
"2_11_12_10_4_13_16_7_14_5_8_3_9_6_15_1";"12378";"2";"32"
"4_7_11_16_1_8_10_2_12_9_13_5_6_3_15_14";"11722";"1";"32"
"11_9_5_3_13_8_4_14_7_6_15_10_2_12_1_16";"11568";"1";"32"
"15_5_16_12_2_9_7_8_4_10_14_11_3_13_1_6";"12339";"2";"32"
"10_12_4_1_11_14_8_5_13_6_16_9_3_7_2_15";"12317";"2";"32"
"8_11_9_2_10_14_7_5_15_3_4_12_6_1_16_13";"12083";"2";"32"
"15_2_13_3_1_16_14_4_10_5_7_8_6_12_11_9";"12793";"2";"32"
"16_5_7_10_1_15_3_14_8_9_13_6_2_12_4_11";"12489";"2";"32"
"2_7_8_4_5_11_6_10_16_1_14_12_9_3_13_15";"12475";"2";"32"
"2_5_16_4_8_3_10_11_9_6_15_1_7_14_12_13";"12441";"2";"32"
"5_10_16_8_9_4_2_3_11_1_7_12_15_14_13_6";"12195";"2";"32"
"3_1_8_16_4_5_9_11_15_2_14_10_6_7_12_13";"11523";"1";"32"
"8_14_6_9_1_5_2_13_7_15_3_11_10_12_16_4";"12304";"2";"32"
"14_5_9_15_3_1_16_7_10_4_13_12_6_8_2_11";"12449";"2";"32"
"4_5_10_1_9_16_3_11_8_13_15_14_2_6_12_7";"11722";"1";"32"
"6_10_14_5_2_8_12_1_13_4_7_3_15_11_9_16";"12421";"2";"32"
"2_5_6_1_12_16_3_7_15_14_8_13_10_4_11_9";"12572";"2";"32"
"4_2_13_12_7_11_15_5_14_6_8_16_3_9_10_1";"11926";"1";"32"
"12_14_8_5_15_2_16_1_7_4_3_10_6_13_11_9";"12263";"2";"32"
"16_2_11_5_8_12_9_4_6_10_7_14_15_13_3_1";"12710";"2";"32"
"8_2_15_11_1_6_10_14_9_12_16_5_3_4_7_13";"12679";"2";"32"
"1_11_16_15_4_8_5_13_3_9_6_12_2_7_14_10";"11796";"2";"32"
"14_4_8_3_15_11_9_7_16_2_6_12_13_1_10_5";"12184";"2";"32"
"9_7_8_15_1_3_13_2_6_10_16_14_11_12_5_4";"12519";"2";"32"
"13_8_15_7_16_1_11_4_12_2_3_6_5_14_9_10";"12037";"2";"32"
"13_6_3_12_9_7_11_8_16_2_5_10_14_1_15_4";"12552";"2";"32"
"11_2_6_9_14_8_4_7_3_13_5_16_15_10_1_12";"11655";"1";"32"
"5_10_14_6_7_1_3_2_13_15_9_4_12_11_8_16";"12637";"2";"32"
"11_3_10_5_16_6_13_7_2_1_12_4_9_8_15_14";"11927";"1";"32"
"12_14_2_9_6_13_7_10_3_1_11_15_8_5_16_4";"12337";"2";"32"
"15_3_12_7_1_6_2_8_4_11_9_5_14_13_16_10";"12526";"2";"32"
"1_3_15_16_7_14_10_13_4_9_2_12_8_5_6_11";"12135";"2";"32"
"7_5_13_2_8_16_6_3_4_10_15_11_9_1_12_14";"12579";"2";"32"
"14_8_13_6_16_3_12_5_11_15_10_9_2_1_4_7";"12635";"2";"32"
"15_4_13_1_6_11_8_10_16_9_3_5_14_12_7_2";"12093";"2";"32"
"1_12_16_6_11_7_13_5_4_8_10_14_9_15_2_3";"12568";"2";"32"
"4_9_11_1_7_16_13_12_15_8_5_14_3_10_2_6";"11943";"1";"32"
"6_14_16_2_10_3_8_11_9_12_1_7_13_4_15_5";"12624";"2";"32"
"7_13_1_15_6_8_2_5_3_4_12_14_10_16_11_9";"12215";"2";"32"
"8_11_15_9_2_7_10_14_6_16_4_1_5_12_3_13";"12050";"2";"32"
"1_4_14_13_7_6_15_10_16_9_3_12_11_8_2_5";"12367";"2";"32"
"3_8_10_4_14_5_6_1_7_13_12_15_2_9_11_16";"11784";"1";"32"
"10_8_15_2_14_9_12_16_6_1_5_7_3_4_13_11";"12329";"2";"32"
"11_14_4_12_9_15_1_13_2_5_7_3_16_6_8_10";"11675";"1";"32"
"4_11_14_6_12_13_10_2_9_8_16_15_3_5_7_1";"11707";"1";"32"
"3_14_5_7_10_15_13_16_2_1_4_6_12_9_8_11";"11748";"1";"32"
"2_12_10_6_7_3_4_13_9_11_16_8_14_15_1_5";"12774";"2";"32"
"3_9_11_14_16_6_12_7_5_2_8_13_10_1_4_15";"11587";"1";"32"
"5_4_6_1_16_15_9_11_13_3_2_10_14_12_7_8";"12228";"2";"32"
"12_7_1_4_11_8_13_10_2_9_6_16_14_15_3_5";"12029";"2";"32"
"11_6_16_10_7_13_3_5_4_2_9_14_1_8_12_15";"11649";"1";"32"
"11_3_15_5_10_16_14_13_1_8_6_12_4_7_2_9";"11655";"1";"32"
"13_11_4_9_5_16_12_10_3_14_7_2_1_6_15_8";"12151";"2";"32"
"3_11_4_14_10_8_7_9_13_15_2_16_6_1_12_5";"11740";"1";"32"
"7_6_4_8_15_16_5_3_11_9_12_10_1_14_13_2";"12091";"2";"32"
"16_14_10_9_15_13_4_3_12_5_1_8_7_11_6_2";"12220";"2";"32"
"6_9_12_15_13_14_11_5_3_10_16_8_4_1_2_7";"12478";"2";"32"
"13_9_16_7_15_11_5_1_14_12_3_8_4_2_6_10";"12343";"2";"32"
"9_15_10_14_7_6_3_4_13_12_1_8_16_2_5_11";"12218";"2";"32"
"11_5_7_8_10_4_14_12_3_6_9_13_16_1_2_15";"11709";"1";"32"
