"permutations";"#UUIDs";"#classes";"#clone_configs"
"10_1_12_11_3_6_15_9_5_4_13_16_14_7_2_8";"23902";"4";"172"
"5_11_7_13_8_4_12_1_14_15_6_2_16_10_3_9";"24125";"4";"172"
"3_14_7_16_2_13_1_10_11_12_6_8_4_15_9_5";"24169";"4";"172"
"16_2_6_8_9_7_1_3_5_4_15_10_12_13_11_14";"24059";"4";"172"
"5_2_10_16_11_6_14_9_12_15_1_7_8_13_3_4";"24126";"4";"172"
"2_6_4_11_7_13_5_8_3_9_12_16_1_15_14_10";"23110";"4";"172"
"13_6_11_12_14_8_10_7_4_3_5_9_16_1_15_2";"24034";"4";"172"
"13_4_10_5_3_1_14_6_15_16_12_7_2_8_9_11";"23921";"4";"172"
"4_15_3_16_2_6_14_8_7_13_5_10_9_12_1_11";"22926";"4";"172"
"3_13_6_5_10_8_15_7_2_14_16_11_9_12_1_4";"23127";"4";"172"
"12_4_3_14_7_6_1_9_13_2_10_15_5_8_16_11";"24052";"4";"172"
"3_2_5_7_14_13_8_6_16_10_15_1_11_4_12_9";"24066";"4";"172"
"6_15_8_9_14_3_2_1_11_4_10_13_7_12_16_5";"22947";"4";"172"
"2_15_3_9_11_12_7_8_16_5_4_13_1_14_10_6";"23320";"4";"172"
"14_1_12_2_9_3_4_16_10_15_8_6_7_13_5_11";"23880";"4";"172"
"11_13_3_14_9_1_7_16_12_6_4_2_5_15_10_8";"24119";"4";"172"
"9_12_1_10_16_11_5_15_2_7_14_3_8_6_4_13";"24360";"4";"172"
"14_12_1_15_10_2_11_7_16_3_4_6_9_5_13_8";"23922";"4";"172"
"2_10_5_7_12_13_9_14_11_8_16_3_15_1_6_4";"23748";"4";"172"
"7_4_9_12_3_5_2_11_6_10_13_14_1_15_16_8";"23338";"4";"172"
"4_12_7_5_16_14_1_8_15_13_2_11_10_6_3_9";"23561";"4";"172"
"11_12_7_4_6_1_14_5_16_13_9_15_8_3_2_10";"23814";"4";"172"
"2_3_13_5_11_14_15_9_6_10_8_12_1_16_4_7";"23573";"4";"172"
"16_11_4_8_13_3_14_9_5_15_12_10_1_2_6_7";"23627";"4";"172"
"10_16_7_13_5_15_6_14_9_2_11_3_8_1_12_4";"23915";"4";"172"
"14_12_9_7_10_8_1_4_11_5_2_16_3_13_6_15";"24033";"4";"172"
"13_12_15_10_16_1_2_14_6_4_3_5_8_7_11_9";"23766";"4";"172"
"1_6_16_9_14_10_8_4_15_7_13_12_2_3_11_5";"23246";"4";"172"
"3_4_1_2_11_13_5_7_16_8_10_14_9_15_12_6";"24090";"4";"172"
"12_10_13_6_4_5_8_9_1_2_11_3_16_14_15_7";"23889";"4";"172"
"4_14_13_16_6_2_3_8_10_12_9_7_15_11_1_5";"23820";"4";"172"
"4_12_9_1_2_11_5_16_13_15_7_3_14_8_10_6";"24009";"4";"172"
"9_12_15_2_10_11_6_3_8_1_5_4_7_14_16_13";"23855";"4";"172"
"13_8_11_1_7_6_14_4_5_15_2_9_10_16_3_12";"23809";"4";"172"
"1_7_9_6_4_10_11_15_3_16_12_14_8_5_2_13";"24060";"4";"172"
"2_5_8_11_15_9_16_14_1_4_12_13_7_6_3_10";"23869";"4";"172"
"2_12_7_15_13_14_1_11_16_4_9_5_8_10_6_3";"23988";"4";"172"
"11_9_6_3_12_2_5_14_1_7_10_16_8_4_13_15";"23234";"4";"172"
"10_3_4_9_13_2_1_5_6_16_7_15_12_8_11_14";"23945";"4";"172"
"10_13_14_16_2_5_9_11_4_8_12_6_1_3_7_15";"23954";"4";"172"
"5_7_11_1_16_15_9_2_8_4_6_13_3_14_10_12";"23953";"4";"172"
"15_3_13_9_10_6_7_14_5_1_2_16_4_12_11_8";"23810";"4";"172"
"4_10_8_16_14_9_15_3_2_13_7_11_6_12_1_5";"24078";"4";"172"
"15_11_10_8_4_5_9_7_6_1_2_3_16_14_13_12";"24052";"4";"172"
"15_16_3_8_9_5_10_1_4_13_7_12_14_2_6_11";"23909";"4";"172"
"7_9_11_8_10_6_13_15_1_14_4_16_12_3_2_5";"24133";"4";"172"
"9_6_13_8_14_5_10_1_4_15_2_7_12_11_3_16";"23926";"4";"172"
"7_6_12_2_3_16_5_9_14_1_11_13_8_4_10_15";"23960";"4";"172"
"16_6_9_10_15_14_11_4_5_2_1_13_7_12_3_8";"23818";"4";"172"
"11_2_9_7_1_3_12_4_6_10_15_14_13_5_8_16";"24117";"4";"172"
"13_15_5_4_8_11_12_14_1_7_9_16_10_2_3_6";"23902";"4";"172"
"11_6_1_10_16_12_2_8_15_14_7_13_9_3_4_5";"24014";"4";"172"
"1_11_16_9_12_13_15_2_10_3_7_5_14_8_4_6";"24040";"4";"172"
"4_12_1_10_11_14_13_5_16_2_7_9_15_3_8_6";"23426";"4";"172"
"2_13_1_11_4_12_14_15_5_16_3_7_9_8_6_10";"23715";"4";"172"
"5_13_14_12_7_8_6_2_1_3_16_10_15_4_9_11";"24232";"4";"172"
"1_3_8_7_5_11_10_14_15_9_4_2_6_13_12_16";"23980";"4";"172"
"10_8_13_2_4_11_5_9_6_7_1_16_12_15_3_14";"23308";"4";"172"
"11_1_15_6_10_12_9_2_3_14_4_7_16_8_13_5";"23891";"4";"172"
"5_13_2_11_15_9_16_12_14_4_10_8_7_6_3_1";"23768";"4";"172"
"4_6_7_15_2_10_16_5_1_8_3_14_12_11_13_9";"24168";"4";"172"
"12_10_9_6_7_8_3_4_16_5_1_11_13_14_15_2";"23815";"4";"172"
"3_2_14_4_9_5_6_12_16_10_11_8_13_1_7_15";"23947";"4";"172"
"16_10_8_3_7_15_1_14_4_6_9_11_5_2_13_12";"23883";"4";"172"
"14_10_5_12_1_16_4_7_11_3_8_13_6_2_15_9";"23438";"4";"172"
"9_7_3_15_16_13_11_12_5_4_14_10_6_8_1_2";"23850";"4";"172"
"3_1_8_10_13_15_16_7_9_11_2_5_12_6_4_14";"23788";"4";"172"
"7_5_11_10_2_12_15_13_4_1_6_3_8_16_14_9";"24069";"4";"172"
"5_11_14_15_16_2_10_4_7_6_3_9_1_8_13_12";"23345";"4";"172"
"9_4_6_13_1_12_14_10_3_5_15_16_11_2_7_8";"23768";"4";"172"
"8_5_15_11_9_10_13_14_12_1_4_16_3_6_7_2";"23994";"4";"172"
"15_1_10_5_12_7_11_13_9_16_4_2_3_8_14_6";"23608";"4";"172"
"16_7_3_2_13_8_11_15_14_4_9_5_12_1_6_10";"23507";"4";"172"
"9_8_10_16_6_11_5_2_7_12_1_13_4_3_15_14";"24012";"4";"172"
"7_4_12_10_2_11_9_16_1_14_5_6_13_15_3_8";"24046";"4";"172"
"12_2_16_15_4_3_6_1_13_5_8_14_9_11_10_7";"24087";"4";"172"
"16_2_15_9_6_8_12_14_11_7_10_5_3_13_4_1";"23885";"4";"172"
"3_16_12_10_13_8_14_6_11_9_1_15_2_4_7_5";"23813";"4";"172"
"14_10_9_6_12_3_11_13_5_15_1_16_8_4_2_7";"24310";"4";"172"
"2_4_6_7_8_16_3_10_1_15_9_5_12_14_13_11";"23816";"4";"172"
"6_4_15_13_11_3_8_9_16_7_12_14_2_10_5_1";"23775";"4";"172"
"14_11_13_1_3_5_10_9_15_8_7_6_4_16_12_2";"23353";"4";"172"
"12_10_7_14_9_3_16_5_8_15_1_13_11_6_4_2";"23384";"4";"172"
"4_6_10_3_14_9_5_12_15_16_8_7_2_13_11_1";"23776";"4";"172"
"12_2_10_8_13_9_4_14_11_3_6_1_16_7_15_5";"24225";"4";"172"
"3_12_7_16_15_13_2_11_6_5_4_9_8_14_1_10";"22992";"4";"172"
"16_4_1_7_8_5_15_9_10_14_2_12_3_13_6_11";"24062";"4";"172"
"7_12_3_6_16_11_2_1_9_13_10_4_15_14_8_5";"23856";"4";"172"
"13_10_2_16_8_11_5_4_3_9_12_1_6_15_14_7";"23919";"4";"172"
"14_10_1_5_4_13_16_11_6_12_15_9_8_3_2_7";"23906";"4";"172"
"7_1_4_3_14_8_11_9_5_16_12_15_13_2_6_10";"24039";"4";"172"
"14_11_13_1_9_8_6_12_5_3_4_7_15_10_16_2";"23995";"4";"172"
"16_11_6_8_3_12_5_2_10_1_13_15_4_14_9_7";"23517";"4";"172"
"7_9_6_14_4_3_10_15_16_8_5_2_13_12_1_11";"24018";"4";"172"
"12_10_11_3_13_14_15_1_7_9_2_16_4_6_8_5";"23958";"4";"172"
"6_13_3_15_12_10_2_16_7_1_9_8_4_14_11_5";"24132";"4";"172"
"1_6_13_7_9_12_3_11_10_5_8_2_4_16_15_14";"23800";"4";"172"
"9_3_8_6_5_1_11_10_14_13_12_15_4_7_2_16";"23664";"4";"172"
"3_7_5_4_1_8_2_12_11_9_10_16_15_14_6_13";"23254";"4";"172"
"3_13_14_16_12_9_4_1_10_5_7_2_11_15_6_8";"23779";"4";"172"
"6_8_2_16_4_10_9_3_12_1_7_14_15_5_13_11";"23225";"4";"172"
"7_6_13_1_10_4_14_9_11_12_3_2_15_16_5_8";"23701";"4";"172"
"13_15_7_5_2_9_4_6_3_10_16_12_14_11_8_1";"23858";"4";"172"
"8_4_14_15_9_13_10_2_12_3_16_1_5_6_11_7";"23292";"4";"172"
"15_11_2_10_16_9_12_5_7_8_13_14_6_3_1_4";"24174";"4";"172"
"11_8_7_16_4_5_10_15_1_3_14_13_12_6_2_9";"23839";"4";"172"
"2_5_8_16_7_11_10_13_6_12_1_15_3_9_4_14";"23861";"4";"172"
"12_11_2_14_4_10_3_6_16_9_7_13_8_15_1_5";"23178";"4";"172"
"10_15_13_8_16_12_7_4_9_6_3_2_14_1_11_5";"23969";"4";"172"
"1_11_14_8_13_4_3_7_9_2_15_16_6_12_10_5";"23973";"4";"172"
"12_11_8_3_9_13_16_4_5_2_14_6_10_15_1_7";"23923";"4";"172"
"6_1_5_7_15_10_16_8_12_14_4_2_9_11_3_13";"23939";"4";"172"
"12_1_13_9_10_15_6_16_7_4_3_14_11_5_2_8";"23871";"4";"172"
"12_6_10_16_3_11_4_2_7_14_13_9_15_5_8_1";"24096";"4";"172"
"6_13_5_14_4_2_3_10_12_1_16_7_9_11_8_15";"23933";"4";"172"
"12_16_2_3_1_5_11_4_8_14_13_9_15_6_10_7";"23422";"4";"172"
"2_16_7_3_12_10_11_8_1_4_14_5_13_15_6_9";"24113";"4";"172"
"16_12_6_4_15_2_14_11_3_9_1_5_10_8_13_7";"23237";"4";"172"
"8_16_11_3_2_1_14_7_5_9_4_10_6_15_13_12";"23881";"4";"172"
"6_4_5_12_10_16_2_11_1_15_14_13_8_9_3_7";"23802";"4";"172"
"9_11_8_7_15_3_1_2_5_4_13_6_12_10_14_16";"23215";"4";"172"
"11_4_2_8_14_6_12_3_15_10_16_13_5_7_9_1";"24307";"4";"172"
"9_16_3_5_1_6_11_4_13_14_8_7_12_2_15_10";"23467";"4";"172"
"6_11_10_9_8_4_12_5_7_15_2_1_16_14_13_3";"24053";"4";"172"
"12_6_2_10_7_8_13_9_11_4_5_14_15_1_16_3";"23166";"4";"172"
"5_14_4_11_16_6_7_10_3_9_1_15_8_2_12_13";"23960";"4";"172"
"5_15_1_16_11_7_10_13_2_12_6_4_3_9_8_14";"24126";"4";"172"
"14_13_8_5_10_1_15_2_3_16_6_11_4_12_9_7";"23982";"4";"172"
"3_8_14_1_7_2_15_11_6_12_5_10_13_4_9_16";"23895";"4";"172"
"6_13_14_7_9_12_10_3_4_1_2_15_16_5_8_11";"23936";"4";"172"
"7_1_5_15_3_2_14_9_10_13_6_4_8_11_12_16";"23765";"4";"172"
"5_13_15_4_11_7_8_2_6_1_10_14_12_3_16_9";"23942";"4";"172"
"7_15_8_10_1_9_4_2_6_3_12_11_16_5_14_13";"23843";"4";"172"
"8_5_7_1_6_16_3_4_15_14_9_11_12_10_2_13";"23629";"4";"172"
"9_15_1_4_12_5_3_7_14_8_6_10_2_16_13_11";"24051";"4";"172"
"15_13_14_3_9_12_6_4_2_7_10_5_8_1_11_16";"23252";"4";"172"
"14_13_3_6_5_2_16_12_9_10_4_1_7_11_8_15";"23853";"4";"172"
"15_9_7_4_3_1_16_12_10_6_5_13_11_2_14_8";"23874";"4";"172"
"8_9_3_6_13_4_5_15_12_16_7_10_2_11_1_14";"22920";"4";"172"
"12_11_14_3_8_6_9_7_1_13_10_2_4_5_15_16";"24121";"4";"172"
"14_9_10_1_15_3_12_5_11_16_6_13_7_4_2_8";"24169";"4";"172"
"12_4_10_8_16_6_11_1_7_14_3_5_13_9_15_2";"24087";"4";"172"
"7_10_14_8_1_9_16_6_13_5_2_11_4_3_15_12";"23836";"4";"172"
"4_10_6_12_7_9_5_16_13_11_15_1_8_2_14_3";"23950";"4";"172"
"15_7_13_5_3_2_9_14_1_4_8_11_10_16_12_6";"23781";"4";"172"
"14_8_7_3_15_10_9_2_6_1_4_12_11_13_16_5";"23812";"4";"172"
"16_10_8_2_7_6_3_1_13_12_14_9_15_11_5_4";"23821";"4";"172"
"15_11_4_6_13_12_2_9_16_1_10_8_3_14_5_7";"23709";"4";"172"
"4_2_14_3_12_8_9_13_15_7_1_11_16_5_6_10";"23659";"4";"172"
"12_2_15_6_13_3_7_1_9_10_8_5_11_14_4_16";"23928";"4";"172"
"14_10_15_16_13_11_12_1_9_2_8_3_4_6_5_7";"23822";"4";"172"
"10_7_11_8_6_5_4_3_13_1_2_16_15_9_12_14";"23805";"4";"172"
"8_7_16_13_2_9_3_6_10_15_11_1_12_14_4_5";"23286";"4";"172"
"8_1_3_13_16_6_10_11_2_12_4_15_14_5_7_9";"23883";"4";"172"
"8_10_12_14_7_9_3_11_6_4_5_16_1_2_15_13";"23896";"4";"172"
"16_3_1_4_6_2_11_13_9_14_5_10_8_12_15_7";"23933";"4";"172"
"12_5_13_8_3_2_15_16_4_11_6_14_7_10_9_1";"23990";"4";"172"
"10_2_16_11_3_6_5_8_7_15_12_13_1_9_4_14";"24030";"4";"172"
"3_13_1_12_14_6_9_4_5_15_2_11_10_8_16_7";"23212";"4";"172"
"2_14_15_9_5_1_12_4_11_3_7_13_10_16_6_8";"23042";"4";"172"
"9_8_12_15_6_11_13_3_5_16_14_1_2_10_7_4";"23290";"4";"172"
"15_4_12_3_8_1_14_2_13_11_5_6_7_9_16_10";"23955";"4";"172"
"10_8_12_4_16_2_6_14_9_3_1_5_15_13_7_11";"24010";"4";"172"
"1_7_3_6_11_9_5_4_15_14_2_10_12_16_13_8";"23955";"4";"172"
"3_1_8_2_16_13_5_11_14_10_7_9_15_6_4_12";"24067";"4";"172"
"7_14_1_8_2_16_15_13_4_11_12_9_6_5_10_3";"23982";"4";"172"
"15_1_11_5_3_16_14_2_12_7_9_4_8_13_10_6";"23903";"4";"172"
"5_15_6_3_11_2_4_12_14_1_10_8_13_7_9_16";"24113";"4";"172"
"12_16_7_9_4_1_11_10_2_15_14_13_8_5_3_6";"23912";"4";"172"
"14_7_13_1_9_4_8_10_3_5_2_11_16_12_15_6";"23917";"4";"172"
"16_8_5_9_15_6_14_13_7_1_11_3_4_2_12_10";"23845";"4";"172"
"11_16_14_9_6_10_5_15_7_1_8_2_13_4_3_12";"23651";"4";"172"
"7_15_11_12_6_4_14_5_8_1_2_9_10_13_16_3";"23881";"4";"172"
"15_4_1_9_2_6_16_5_8_7_12_14_11_10_13_3";"23982";"4";"172"
"2_5_3_7_4_10_12_6_13_15_16_14_1_11_8_9";"23307";"4";"172"
"5_8_9_10_13_2_7_14_11_1_15_16_12_4_6_3";"23343";"4";"172"
"4_10_3_14_5_15_16_12_6_13_7_8_9_11_2_1";"24114";"4";"172"
"10_2_11_8_3_1_15_6_7_4_5_13_14_16_12_9";"23806";"4";"172"
"5_10_4_14_8_3_9_2_11_7_15_1_13_12_6_16";"23768";"4";"172"
"16_8_14_2_13_6_15_5_4_9_12_11_1_3_7_10";"23385";"4";"172"
"16_11_1_8_6_4_9_14_15_12_7_5_2_13_3_10";"23844";"4";"172"
"10_11_14_5_7_12_2_16_13_3_4_9_8_6_1_15";"24120";"4";"172"
"6_4_10_9_8_3_16_15_12_2_11_13_1_7_5_14";"23373";"4";"172"
"16_2_7_3_12_6_14_1_5_4_8_9_10_15_13_11";"23253";"4";"172"
"14_10_5_7_1_8_4_12_16_2_9_13_15_3_11_6";"23951";"4";"172"
"15_10_13_9_6_14_3_4_2_12_5_16_1_8_7_11";"23889";"4";"172"
"11_15_3_4_2_13_1_10_6_7_16_12_5_14_8_9";"24019";"4";"172"
"10_5_12_6_9_2_3_7_8_4_13_15_16_14_11_1";"23821";"4";"172"
"10_13_3_1_7_12_6_4_14_8_15_2_9_16_5_11";"24044";"4";"172"
"3_6_12_16_15_10_7_2_1_9_13_5_14_4_11_8";"23194";"4";"172"
"14_5_4_2_1_12_15_7_6_11_8_3_13_16_9_10";"24198";"4";"172"
"3_10_1_12_13_9_8_5_15_11_16_6_14_2_4_7";"23868";"4";"172"
"12_8_6_4_13_10_2_3_16_11_14_9_1_15_7_5";"24185";"4";"172"
"3_15_12_2_9_7_8_16_6_11_13_5_14_10_4_1";"23858";"4";"172"
"13_8_9_11_5_10_6_4_7_12_1_16_2_3_15_14";"24071";"4";"172"
"2_12_6_7_1_5_16_3_4_11_13_15_10_14_8_9";"24069";"4";"172"
"4_13_11_14_3_8_7_6_15_12_1_5_16_2_10_9";"23793";"4";"172"
"4_15_7_3_11_14_9_5_16_13_12_6_10_1_2_8";"24309";"4";"172"
"13_9_7_3_2_14_16_1_11_4_5_15_8_10_6_12";"23789";"4";"172"
"4_8_13_15_16_10_2_11_3_1_14_7_12_6_9_5";"23936";"4";"172"
"14_2_13_11_10_5_7_1_9_3_8_15_4_16_12_6";"24369";"4";"172"
"5_11_7_15_12_3_2_4_16_8_9_6_1_13_14_10";"23995";"4";"172"
"2_12_16_7_13_5_15_1_11_10_8_4_6_14_3_9";"23788";"4";"172"
"14_9_1_4_3_5_8_6_12_10_7_16_11_2_15_13";"23939";"4";"172"
"5_14_6_16_12_3_1_10_7_8_13_2_11_4_15_9";"23976";"4";"172"
"5_11_15_7_8_10_1_3_12_2_13_9_16_6_14_4";"23729";"4";"172"
"9_8_5_2_13_4_15_1_7_3_16_6_11_14_12_10";"23402";"4";"172"
"1_14_15_13_11_8_16_5_2_10_12_4_7_9_6_3";"23733";"4";"172"
"14_1_8_11_4_10_16_3_9_5_12_15_6_2_13_7";"23924";"4";"172"
"13_12_6_15_8_4_11_14_10_1_7_5_3_9_2_16";"23941";"4";"172"
"10_13_16_1_7_3_9_5_4_14_2_15_6_12_8_11";"23918";"4";"172"
"5_16_12_8_15_9_3_4_1_2_13_11_10_14_7_6";"23665";"4";"172"
"6_7_9_13_10_11_4_16_8_5_12_2_3_14_1_15";"24047";"4";"172"
"15_14_3_1_13_4_12_7_5_9_2_10_8_6_16_11";"24032";"4";"172"
"12_1_8_10_7_11_13_5_2_3_6_16_15_4_14_9";"23598";"4";"172"
"1_3_4_10_9_13_12_8_11_6_15_7_14_2_16_5";"24020";"4";"172"
"8_14_16_1_13_7_15_5_9_10_6_12_4_3_11_2";"23489";"4";"172"
"15_9_4_13_7_3_2_5_6_16_8_12_14_10_1_11";"23962";"4";"172"
"14_4_12_15_9_10_2_11_7_8_3_5_16_1_6_13";"23940";"4";"172"
"3_12_14_2_8_15_6_9_5_16_13_4_1_11_10_7";"23940";"4";"172"
"11_3_14_6_10_13_15_9_5_1_16_8_12_2_4_7";"23032";"4";"172"
"13_5_2_11_14_15_16_1_10_4_12_8_9_6_7_3";"24029";"4";"172"
"8_14_16_10_2_13_12_5_11_15_3_4_1_9_6_7";"23995";"4";"172"
"11_6_10_5_4_1_9_3_2_16_13_15_8_12_7_14";"23173";"4";"172"
"16_4_9_7_1_8_2_3_10_5_13_6_14_12_11_15";"23814";"4";"172"
"10_1_12_14_4_8_13_16_15_7_11_5_2_9_6_3";"23233";"4";"172"
"14_12_4_9_15_1_13_6_10_8_5_2_11_3_7_16";"24001";"4";"172"
"15_16_8_14_7_9_5_3_13_1_2_12_10_6_11_4";"23308";"4";"172"
"9_7_2_14_12_1_3_10_13_5_8_6_16_15_11_4";"23916";"4";"172"
"8_7_4_2_12_1_10_9_14_13_11_5_15_6_16_3";"23920";"4";"172"
"6_12_8_2_9_10_3_1_16_15_4_13_11_7_14_5";"23412";"4";"172"
"2_13_11_7_16_8_12_9_3_10_14_6_1_5_15_4";"24029";"4";"172"
"3_2_14_4_13_5_6_11_10_15_1_8_7_9_16_12";"24089";"4";"172"
"13_9_16_3_2_10_5_7_12_1_11_8_4_6_14_15";"24033";"4";"172"
"16_14_12_4_5_1_3_10_7_13_8_15_9_6_11_2";"23213";"4";"172"
"9_11_1_12_13_10_6_16_15_4_8_2_7_3_5_14";"23955";"4";"172"
"1_16_15_13_5_12_8_4_9_6_10_11_3_7_2_14";"23292";"4";"172"
"12_6_15_3_5_14_10_13_11_16_1_4_2_8_9_7";"23257";"4";"172"
"3_9_1_2_7_11_8_6_16_14_10_13_4_5_12_15";"23964";"4";"172"
"4_14_1_11_6_13_15_3_16_10_2_12_5_9_8_7";"23928";"4";"172"
"6_5_12_13_4_11_8_9_1_16_15_10_7_2_3_14";"23706";"4";"172"
"14_6_4_10_13_9_15_5_1_12_2_11_7_8_3_16";"24146";"4";"172"
"6_7_16_14_4_15_3_1_10_11_9_8_12_2_5_13";"23819";"4";"172"
"6_9_10_8_4_13_5_14_12_7_11_2_1_3_16_15";"23065";"4";"172"
"6_7_16_2_11_3_15_8_9_13_14_1_12_10_4_5";"23343";"4";"172"
"8_16_4_3_1_15_7_9_5_10_6_14_13_2_12_11";"23499";"4";"172"
"15_13_2_5_3_14_6_10_8_16_7_11_12_4_1_9";"23979";"4";"172"
"3_6_12_11_2_15_9_8_5_4_14_10_7_13_1_16";"24120";"4";"172"
"8_15_12_13_10_14_16_5_1_9_3_7_4_11_2_6";"23754";"4";"172"
"7_5_16_11_12_2_10_8_15_1_6_3_4_14_13_9";"23265";"4";"172"
"9_13_14_16_3_15_7_2_6_8_4_10_5_1_12_11";"23985";"4";"172"
"6_1_7_16_10_12_5_9_3_4_14_8_13_11_2_15";"23873";"4";"172"
"1_9_14_12_8_6_2_4_16_3_7_11_5_15_13_10";"23885";"4";"172"
"6_9_2_12_11_15_13_7_4_14_3_10_1_8_16_5";"23895";"4";"172"
"13_14_15_8_9_11_12_1_3_7_16_2_5_6_10_4";"24062";"4";"172"
"6_4_3_13_16_12_9_15_7_10_8_5_1_2_11_14";"23967";"4";"172"
"8_14_2_7_10_11_6_1_13_9_4_5_15_3_12_16";"24209";"4";"172"
"3_2_13_7_14_15_12_5_6_16_8_9_1_10_11_4";"23766";"4";"172"
"6_3_15_7_16_5_2_4_10_9_1_14_13_8_12_11";"23948";"4";"172"
"13_14_10_12_4_9_6_1_5_8_11_16_15_3_2_7";"23110";"4";"172"
"10_15_16_1_13_5_2_14_6_12_4_11_8_3_7_9";"23332";"4";"172"
"10_11_16_1_2_3_9_5_8_7_4_13_15_12_6_14";"24028";"4";"172"
"5_6_11_4_7_10_16_3_2_13_14_8_9_1_15_12";"23799";"4";"172"
"6_7_11_10_2_4_12_16_15_13_1_5_8_9_14_3";"23895";"4";"172"
"14_1_13_10_2_9_4_16_12_7_15_5_11_6_3_8";"23812";"4";"172"
"4_15_5_7_10_8_11_12_13_3_6_14_16_2_9_1";"24354";"4";"172"
"1_8_15_4_10_9_14_5_16_11_3_13_6_12_2_7";"24168";"4";"172"
"1_12_13_4_11_2_3_16_5_7_8_15_6_9_10_14";"24032";"4";"172"
"11_9_3_14_12_6_8_2_15_5_10_4_7_16_1_13";"24015";"4";"172"
"5_10_1_4_11_15_16_6_3_7_12_13_9_14_2_8";"23961";"4";"172"
"14_5_13_6_4_12_16_7_1_8_10_9_2_3_11_15";"23794";"4";"172"
"12_7_16_11_13_14_2_1_10_5_4_3_6_9_15_8";"23919";"4";"172"
"12_9_16_8_10_3_2_14_4_13_11_15_5_1_7_6";"23959";"4";"172"
"6_11_8_10_1_12_3_14_2_16_15_13_4_9_7_5";"23834";"4";"172"
"5_12_9_10_13_16_1_7_15_11_3_8_6_4_2_14";"23916";"4";"172"
"13_6_2_4_1_12_14_11_5_9_15_3_8_16_10_7";"23632";"4";"172"
"9_3_11_14_1_13_15_2_12_7_10_4_8_6_16_5";"24097";"4";"172"
"9_2_14_10_3_8_11_13_5_15_1_7_6_12_4_16";"24082";"4";"172"
"11_5_2_8_9_13_16_10_12_6_14_3_1_7_15_4";"23897";"4";"172"
"1_10_12_5_15_11_16_9_7_2_3_8_6_4_14_13";"23809";"4";"172"
"10_9_12_14_15_2_4_11_3_13_16_8_5_7_6_1";"23387";"4";"172"
"12_16_9_7_15_5_2_14_8_10_1_4_3_13_6_11";"24091";"4";"172"
"3_10_6_13_8_4_12_7_9_5_14_16_1_11_2_15";"23730";"4";"172"
"13_4_8_7_14_10_12_11_16_6_9_3_1_5_15_2";"23817";"4";"172"
"16_2_10_5_15_3_6_11_12_4_14_9_13_8_7_1";"23984";"4";"172"
"10_3_9_5_15_12_8_1_11_7_13_4_2_14_6_16";"24119";"4";"172"
"14_6_9_3_4_5_15_10_1_2_7_8_13_11_16_12";"24160";"4";"172"
"4_5_16_6_1_7_9_13_3_15_14_11_2_10_12_8";"23772";"4";"172"
"9_6_14_7_3_8_5_15_12_13_4_16_10_11_1_2";"24027";"4";"172"
"4_13_15_14_10_5_6_8_7_1_3_2_9_12_16_11";"23835";"4";"172"
"15_16_13_2_8_5_10_4_3_1_12_11_7_6_14_9";"23874";"4";"172"
"13_5_15_10_8_1_14_7_11_9_4_12_6_3_2_16";"23271";"4";"172"
"15_11_6_14_9_12_13_1_7_8_3_16_5_2_4_10";"23494";"4";"172"
"8_4_3_16_5_12_2_15_11_9_10_1_14_13_6_7";"23365";"4";"172"
"15_2_7_8_1_10_3_12_16_6_14_5_13_9_11_4";"23848";"4";"172"
"8_7_2_4_9_10_15_13_6_16_14_12_3_11_1_5";"23517";"4";"172"
"4_6_16_11_2_15_1_5_12_10_7_3_13_8_9_14";"23615";"4";"172"
"12_13_3_5_2_8_10_1_7_14_6_4_15_11_16_9";"23220";"4";"172"
"5_15_2_11_3_4_13_8_10_7_6_14_9_12_16_1";"23433";"4";"172"
"1_8_11_2_9_5_3_10_13_6_12_14_15_16_7_4";"23986";"4";"172"
"5_12_8_10_16_6_9_1_3_14_4_2_11_7_13_15";"23897";"4";"172"
"12_4_3_5_1_14_7_2_15_16_9_6_11_13_8_10";"23927";"4";"172"
"13_12_11_8_7_16_2_14_5_3_6_15_10_9_4_1";"23870";"4";"172"
"5_16_4_13_15_2_6_10_1_9_8_14_7_12_11_3";"23755";"4";"172"
"13_11_3_5_10_6_8_9_7_15_12_14_16_2_1_4";"23981";"4";"172"
"10_13_12_5_7_3_16_6_14_8_1_4_2_11_9_15";"23159";"4";"172"
"16_2_5_7_6_4_12_8_13_1_3_15_10_11_9_14";"23793";"4";"172"
"12_16_13_9_6_14_1_15_10_5_2_11_3_4_7_8";"23899";"4";"172"
"5_7_4_16_14_8_1_2_9_15_11_10_13_3_12_6";"24008";"4";"172"
"11_6_3_12_1_14_15_2_13_7_16_4_5_8_9_10";"22965";"4";"172"
"3_12_5_1_7_11_13_15_9_16_4_8_6_2_10_14";"24170";"4";"172"
"10_5_7_8_16_1_14_13_11_6_4_3_9_2_12_15";"23741";"4";"172"
"8_11_13_14_1_9_5_12_15_16_6_4_3_10_7_2";"23946";"4";"172"
"12_15_4_1_11_14_3_16_5_7_9_6_13_10_2_8";"23982";"4";"172"
"11_9_15_5_8_6_14_13_1_4_7_16_3_12_10_2";"24037";"4";"172"
"5_7_14_11_8_1_2_15_9_4_12_10_16_3_13_6";"24139";"4";"172"
"11_14_10_13_2_1_16_4_12_8_6_9_5_7_3_15";"23842";"4";"172"
