"permutations";"#UUIDs";"#classes";"#clone_configs"
"6_11_5_7_16_14_10_12_1";"23084";"4";"103"
"8_14_13_12_7_9_1_4_2_6_15_16_5";"23702";"4";"135"
"1_11_5_13_9_4_6";"22358";"4";"68"
"9_14_8_12_4_10_15_13_7_2_11_6_16_3_1";"23253";"4";"159"
"8_1_16";"20951";"4";"35"
"1_13_5_6_14_3_7";"23407";"4";"81"
"10_13_1_5_6";"23173";"4";"55"
"14_1_16_12_7";"22155";"4";"60"
"16_14_3_7_15_4_13_1_6_12";"23698";"4";"104"
"1_4";"20380";"4";"23"
"1";"18722";"4";"14"
"13_8_7_5_4_14_12_1_6";"23716";"4";"103"
"7_13_2_16_12_5_4_1";"22962";"4";"85"
"1_7_15_11_14_3_10_2_4_9_12_6_8_13";"23352";"4";"152"
"7_13_5_14_8_15_1_3_4_10_2_12_6_16_9";"23864";"4";"163"
"10_14_4_1_3";"23264";"4";"64"
"5_9_1_8_16_3_13_7";"23778";"4";"91"
"14_2_6_5_9_3_13_7_16_12_1_15";"23837";"4";"126"
"13_4_10_11_8_1_16_6";"22639";"4";"81"
"14_5_9_2_6_12_1";"23470";"4";"78"
"6_16_11_12_8_3_9_1";"22653";"4";"87"
"4_15_11_8_1_2_6_5_14";"23667";"4";"95"
"15_9_6_16_5_14_1_13_7_4";"23749";"4";"99"
"1";"18638";"4";"14"
"12_15_1_2_16_6_11_13_7_4";"23404";"4";"95"
"6_7_11_13_2_9_5_15_10_8_1_14_3";"23793";"4";"143"
