"permutations";"#UUIDs";"#classes";"#clone_configs"
"4_6_1_13_11_9_14_2_7_16_10_5_8_3_12_15";"23447";"1";"96"
"13_5_16_10_14_12_15_7_6_8_2_1_9_11_3_4";"23447";"1";"96"
"13_14_6_1_15_16_7_3_9_10_12_8_2_4_5_11";"23470";"1";"96"
"14_3_16_11_4_13_7_12_15_9_6_10_8_5_1_2";"23517";"1";"96"
"7_9_2_1_15_12_14_16_6_3_8_11_13_10_4_5";"23580";"1";"96"
"8_5_11_7_6_12_14_16_2_9_1_13_4_10_15_3";"23541";"1";"96"
"14_16_12_1_8_6_15_11_5_3_7_2_13_4_9_10";"23447";"1";"96"
"10_5_11_1_8_2_14_3_9_12_13_7_16_15_6_4";"23471";"1";"96"
"1_10_2_9_4_11_12_14_5_13_3_8_7_15_16_6";"23471";"1";"96"
"10_13_16_15_9_6_8_3_7_5_4_14_2_11_12_1";"23447";"1";"96"
"7_15_13_9_2_16_3_1_10_6_14_4_8_12_11_5";"23556";"1";"96"
"8_5_10_9_3_6_1_2_4_14_12_11_15_16_13_7";"23541";"1";"96"
"10_5_16_3_2_8_6_13_15_11_7_9_14_4_12_1";"23447";"1";"96"
"9_10_5_11_1_6_7_2_12_8_16_4_15_14_13_3";"23494";"1";"96"
"9_6_3_2_12_7_1_10_13_5_8_4_16_11_15_14";"23517";"1";"96"
"1_13_10_3_15_12_14_4_6_11_7_8_9_5_2_16";"23447";"1";"96"
"15_16_4_10_9_13_14_7_3_1_2_11_5_8_6_12";"23494";"1";"96"
"10_4_13_1_14_8_15_6_16_11_9_2_3_5_7_12";"23447";"1";"96"
"5_2_13_8_3_6_7_11_16_9_4_12_1_10_15_14";"23580";"1";"96"
"14_4_8_9_10_1_13_3_6_11_2_5_16_7_12_15";"23650";"1";"96"
"15_7_8_4_13_3_1_2_6_5_12_11_9_14_10_16";"23494";"1";"96"
"10_12_11_14_9_7_13_3_5_2_16_8_6_1_4_15";"23471";"1";"96"
"12_2_11_10_9_7_3_14_13_6_4_1_5_8_15_16";"23580";"1";"96"
"8_11_1_2_10_6_12_15_7_16_4_9_14_3_13_5";"23447";"1";"96"
"4_8_12_10_13_11_9_1_6_3_15_14_7_16_2_5";"23541";"1";"96"
"16_6_9_13_14_15_1_7_3_12_4_10_2_5_11_8";"23602";"1";"96"
"16_9_13_3_11_12_2_5_8_10_15_7_14_1_6_4";"23447";"1";"96"
"16_13_15_2_10_12_7_5_14_11_6_4_3_9_1_8";"23447";"1";"96"
"1_7_11_15_12_10_14_6_8_13_4_9_2_5_3_16";"23471";"1";"96"
"6_5_13_9_3_8_2_11_16_4_14_7_10_12_1_15";"23579";"1";"96"
"10_9_14_7_15_11_16_3_12_2_8_13_4_6_5_1";"23471";"1";"96"
"10_8_15_9_7_14_4_16_5_11_12_2_1_13_6_3";"23447";"1";"96"
"4_14_3_5_6_8_11_15_13_7_9_2_16_10_1_12";"23650";"1";"96"
"9_8_6_3_11_16_15_1_10_2_14_13_12_5_4_7";"23517";"1";"96"
"15_3_12_14_1_5_10_16_13_6_7_2_4_8_11_9";"23517";"1";"96"
"12_1_9_8_10_15_16_11_3_7_14_5_6_2_13_4";"23471";"1";"96"
"4_5_10_2_11_15_8_12_6_1_16_14_3_7_9_13";"23580";"1";"96"
"3_8_12_13_9_2_10_5_4_1_7_16_6_14_15_11";"23517";"1";"96"
"7_10_9_1_14_8_5_13_11_6_2_4_15_3_16_12";"23471";"1";"96"
"1_11_10_12_9_15_4_2_14_3_13_16_6_5_8_7";"23471";"1";"96"
"11_3_2_12_16_14_7_4_5_9_6_13_8_1_15_10";"23471";"1";"96"
"1_11_2_13_7_14_12_4_16_8_6_15_3_10_5_9";"23447";"1";"96"
"9_14_5_11_7_6_4_16_1_8_13_10_3_2_12_15";"23650";"1";"96"
"10_5_16_3_9_8_15_4_6_1_14_11_13_7_12_2";"23447";"1";"96"
"10_15_14_16_8_4_11_13_9_7_1_6_12_5_2_3";"23447";"1";"96"
"9_4_10_13_11_16_15_2_5_12_14_7_1_3_6_8";"23517";"1";"96"
"3_12_2_9_14_10_16_13_5_4_11_1_7_6_15_8";"23471";"1";"96"
"10_5_9_11_12_14_8_6_7_1_2_13_3_16_4_15";"23494";"1";"96"
"10_9_11_3_13_12_5_4_8_6_7_1_16_15_14_2";"23470";"1";"96"
"14_4_8_9_6_15_13_12_11_16_3_7_1_2_5_10";"23650";"1";"96"
"15_8_12_9_1_4_14_10_6_11_13_7_16_3_5_2";"23447";"1";"96"
"12_6_10_1_3_14_4_9_11_5_15_8_2_16_13_7";"23447";"1";"96"
